,Unit,Module,Filename,Problem Name,Question,Question ID,Step ID,Explanation,extracted_qid,Step Name,Selection,Level (Unit),Level (Module),CF (oli:resourceType),CF (oli:purpose),step_index,gpt-4o-mini_gen_wrong_ans,structured_gpt-4o-mini_gen_wrong_ans,Response,Why it is wrong
18,_u870_classical_genetics,_m2_Human_Inheritance,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u870_classical_genetics/_m2_Human_Inheritance/x-oli-inline-assessment/genetics_human_fruit_fly_experiment.xml,genetics_human_fruit_fly_experiment,"To practice the concept of sex-linked traits, let's call the normal X chromosome, X How can you figure out whether a red-eyed female is homozygous or heterozygous for the red allele? +; and, let's indicate the sex chromosome with the white-eyed phenotype, XW. A true-bred red-eyed female will have the genotype, X+X+. A white-eyed male would have the genotype, XWY.",57295617583.0,q1,"Look at the results of a cross between a red-eyed female and a white-eyed male, and then work backward to determine their original genotypes. Use the options X + , X W , and Y to form gametes and the resulting genotypes that match the phenotype.",q1,q1_A UpdateShortAnswer,q1_A,Classical Genetics,Human Inheritance,x-oli-inline-assessment,learnbydoing,0,"1. **Response:** You can just look at the female's eye color; if she's red-eyed, she must be homozygous because red is a dominant trait.

   **Explanation:** This response is incorrect because dominance does not guarantee homozygosity. The red-eyed female could be heterozygous (X+XW), meaning she has one normal allele and one allele for the red eye color. Both homozygous (X+X+) and heterozygous (X+XW) females can exhibit the red-eyed phenotype due to the dominance of the normal allele.

2. **Response:** You can tell if she’s homozygous or heterozygous by examining the offspring of her unlinked traits.

   **Explanation:** This response is misleading because linked traits (like those on sex chromosomes) must be analyzed through direct crosses and inheritance patterns rather than looking at unlinked traits. The determination of the red-eyed female's genotype relates directly to her sex-linked traits, not to unrelated traits.

3. **Response:** If she has red eyes and the male has white eyes, it's guaranteed that she inherited the X chromosome from her mother.

   **Explanation:** This response demonstrates misunderstanding because the inheritance of sex chromosomes does not follow typical Mendelian rules for maternal inheritance. A female inherits one X chromosome from her mother and one from her father, thus her X chromosome could come from either parent. The male's phenotype doesn’t determine the maternal inheritance patterns for females.

4. **Response:** You can just breed her with another red-eyed female; if they produce white-eyed offspring, she must be heterozygous.

   **Explanation:** This response is incorrect because breeding two red-eyed females (X+X+ and X+XW) could yield only red-eyed offspring (assuming true-breeding for the first female). A heterozygous female could contribute to a white-eyed offspring only if mated with a male that carries the corresponding recessive allele (XWY). Therefore, the offspring's phenomenology does not directly confirm the homozygosity or heterozygosity of either female parent.

5. **Response:** Since all males are XY, they can only pass on the Y chromosome, so it doesn’t matter what the red-eyed female genotype is.

   **Explanation:** This is a misunderstanding of basic genetics. While it is true that males carry XY chromosomes and pass on either the X or Y chromosome to offspring, the female's genotype (X+X+ or X+XW) is crucial for determining the traits of the offspring. The red-eyed female’s genotype directly affects whether the offspring can be red or white-eyed, as the alleles on her X chromosomes will be passed down, not just the male's sex chromosome.","**Response:** You can tell if she’s homozygous or heterozygous by examining the offspring of her unlinked traits.

   **Explanation:** This response is misleading because linked traits (like those on sex chromosomes) must be analyzed through direct crosses and inheritance patterns rather than looking at unlinked traits. The determination of the red-eyed female's genotype relates directly to her sex-linked traits, not to unrelated traits.",,
18,_u870_classical_genetics,_m2_Human_Inheritance,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u870_classical_genetics/_m2_Human_Inheritance/x-oli-inline-assessment/genetics_human_fruit_fly_experiment.xml,genetics_human_fruit_fly_experiment,"To practice the concept of sex-linked traits, let's call the normal X chromosome, X How can you figure out whether a red-eyed female is homozygous or heterozygous for the red allele? +; and, let's indicate the sex chromosome with the white-eyed phenotype, XW. A true-bred red-eyed female will have the genotype, X+X+. A white-eyed male would have the genotype, XWY.",57295617583.0,q1,"Look at the results of a cross between a red-eyed female and a white-eyed male, and then work backward to determine their original genotypes. Use the options X + , X W , and Y to form gametes and the resulting genotypes that match the phenotype.",q1,q1_A UpdateShortAnswer,q1_A,Classical Genetics,Human Inheritance,x-oli-inline-assessment,learnbydoing,0,"1. **Response:** You can just look at the female's eye color; if she's red-eyed, she must be homozygous because red is a dominant trait.

   **Explanation:** This response is incorrect because dominance does not guarantee homozygosity. The red-eyed female could be heterozygous (X+XW), meaning she has one normal allele and one allele for the red eye color. Both homozygous (X+X+) and heterozygous (X+XW) females can exhibit the red-eyed phenotype due to the dominance of the normal allele.

2. **Response:** You can tell if she’s homozygous or heterozygous by examining the offspring of her unlinked traits.

   **Explanation:** This response is misleading because linked traits (like those on sex chromosomes) must be analyzed through direct crosses and inheritance patterns rather than looking at unlinked traits. The determination of the red-eyed female's genotype relates directly to her sex-linked traits, not to unrelated traits.

3. **Response:** If she has red eyes and the male has white eyes, it's guaranteed that she inherited the X chromosome from her mother.

   **Explanation:** This response demonstrates misunderstanding because the inheritance of sex chromosomes does not follow typical Mendelian rules for maternal inheritance. A female inherits one X chromosome from her mother and one from her father, thus her X chromosome could come from either parent. The male's phenotype doesn’t determine the maternal inheritance patterns for females.

4. **Response:** You can just breed her with another red-eyed female; if they produce white-eyed offspring, she must be heterozygous.

   **Explanation:** This response is incorrect because breeding two red-eyed females (X+X+ and X+XW) could yield only red-eyed offspring (assuming true-breeding for the first female). A heterozygous female could contribute to a white-eyed offspring only if mated with a male that carries the corresponding recessive allele (XWY). Therefore, the offspring's phenomenology does not directly confirm the homozygosity or heterozygosity of either female parent.

5. **Response:** Since all males are XY, they can only pass on the Y chromosome, so it doesn’t matter what the red-eyed female genotype is.

   **Explanation:** This is a misunderstanding of basic genetics. While it is true that males carry XY chromosomes and pass on either the X or Y chromosome to offspring, the female's genotype (X+X+ or X+XW) is crucial for determining the traits of the offspring. The red-eyed female’s genotype directly affects whether the offspring can be red or white-eyed, as the alleles on her X chromosomes will be passed down, not just the male's sex chromosome.","**Response:** If she has red eyes and the male has white eyes, it's guaranteed that she inherited the X chromosome from her mother.

   **Explanation:** This response demonstrates misunderstanding because the inheritance of sex chromosomes does not follow typical Mendelian rules for maternal inheritance. A female inherits one X chromosome from her mother and one from her father, thus her X chromosome could come from either parent. The male's phenotype doesn’t determine the maternal inheritance patterns for females.",,
18,_u870_classical_genetics,_m2_Human_Inheritance,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u870_classical_genetics/_m2_Human_Inheritance/x-oli-inline-assessment/genetics_human_fruit_fly_experiment.xml,genetics_human_fruit_fly_experiment,"To practice the concept of sex-linked traits, let's call the normal X chromosome, X How can you figure out whether a red-eyed female is homozygous or heterozygous for the red allele? +; and, let's indicate the sex chromosome with the white-eyed phenotype, XW. A true-bred red-eyed female will have the genotype, X+X+. A white-eyed male would have the genotype, XWY.",57295617583.0,q1,"Look at the results of a cross between a red-eyed female and a white-eyed male, and then work backward to determine their original genotypes. Use the options X + , X W , and Y to form gametes and the resulting genotypes that match the phenotype.",q1,q1_A UpdateShortAnswer,q1_A,Classical Genetics,Human Inheritance,x-oli-inline-assessment,learnbydoing,0,"1. **Response:** You can just look at the female's eye color; if she's red-eyed, she must be homozygous because red is a dominant trait.

   **Explanation:** This response is incorrect because dominance does not guarantee homozygosity. The red-eyed female could be heterozygous (X+XW), meaning she has one normal allele and one allele for the red eye color. Both homozygous (X+X+) and heterozygous (X+XW) females can exhibit the red-eyed phenotype due to the dominance of the normal allele.

2. **Response:** You can tell if she’s homozygous or heterozygous by examining the offspring of her unlinked traits.

   **Explanation:** This response is misleading because linked traits (like those on sex chromosomes) must be analyzed through direct crosses and inheritance patterns rather than looking at unlinked traits. The determination of the red-eyed female's genotype relates directly to her sex-linked traits, not to unrelated traits.

3. **Response:** If she has red eyes and the male has white eyes, it's guaranteed that she inherited the X chromosome from her mother.

   **Explanation:** This response demonstrates misunderstanding because the inheritance of sex chromosomes does not follow typical Mendelian rules for maternal inheritance. A female inherits one X chromosome from her mother and one from her father, thus her X chromosome could come from either parent. The male's phenotype doesn’t determine the maternal inheritance patterns for females.

4. **Response:** You can just breed her with another red-eyed female; if they produce white-eyed offspring, she must be heterozygous.

   **Explanation:** This response is incorrect because breeding two red-eyed females (X+X+ and X+XW) could yield only red-eyed offspring (assuming true-breeding for the first female). A heterozygous female could contribute to a white-eyed offspring only if mated with a male that carries the corresponding recessive allele (XWY). Therefore, the offspring's phenomenology does not directly confirm the homozygosity or heterozygosity of either female parent.

5. **Response:** Since all males are XY, they can only pass on the Y chromosome, so it doesn’t matter what the red-eyed female genotype is.

   **Explanation:** This is a misunderstanding of basic genetics. While it is true that males carry XY chromosomes and pass on either the X or Y chromosome to offspring, the female's genotype (X+X+ or X+XW) is crucial for determining the traits of the offspring. The red-eyed female’s genotype directly affects whether the offspring can be red or white-eyed, as the alleles on her X chromosomes will be passed down, not just the male's sex chromosome.","**Response:** You can just breed her with another red-eyed female; if they produce white-eyed offspring, she must be heterozygous.

   **Explanation:** This response is incorrect because breeding two red-eyed females (X+X+ and X+XW) could yield only red-eyed offspring (assuming true-breeding for the first female). A heterozygous female could contribute to a white-eyed offspring only if mated with a male that carries the corresponding recessive allele (XWY). Therefore, the offspring's phenomenology does not directly confirm the homozygosity or heterozygosity of either female parent.",,
18,_u870_classical_genetics,_m2_Human_Inheritance,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u870_classical_genetics/_m2_Human_Inheritance/x-oli-inline-assessment/genetics_human_fruit_fly_experiment.xml,genetics_human_fruit_fly_experiment,"To practice the concept of sex-linked traits, let's call the normal X chromosome, X How can you figure out whether a red-eyed female is homozygous or heterozygous for the red allele? +; and, let's indicate the sex chromosome with the white-eyed phenotype, XW. A true-bred red-eyed female will have the genotype, X+X+. A white-eyed male would have the genotype, XWY.",57295617583.0,q1,"Look at the results of a cross between a red-eyed female and a white-eyed male, and then work backward to determine their original genotypes. Use the options X + , X W , and Y to form gametes and the resulting genotypes that match the phenotype.",q1,q1_A UpdateShortAnswer,q1_A,Classical Genetics,Human Inheritance,x-oli-inline-assessment,learnbydoing,0,"1. **Response:** You can just look at the female's eye color; if she's red-eyed, she must be homozygous because red is a dominant trait.

   **Explanation:** This response is incorrect because dominance does not guarantee homozygosity. The red-eyed female could be heterozygous (X+XW), meaning she has one normal allele and one allele for the red eye color. Both homozygous (X+X+) and heterozygous (X+XW) females can exhibit the red-eyed phenotype due to the dominance of the normal allele.

2. **Response:** You can tell if she’s homozygous or heterozygous by examining the offspring of her unlinked traits.

   **Explanation:** This response is misleading because linked traits (like those on sex chromosomes) must be analyzed through direct crosses and inheritance patterns rather than looking at unlinked traits. The determination of the red-eyed female's genotype relates directly to her sex-linked traits, not to unrelated traits.

3. **Response:** If she has red eyes and the male has white eyes, it's guaranteed that she inherited the X chromosome from her mother.

   **Explanation:** This response demonstrates misunderstanding because the inheritance of sex chromosomes does not follow typical Mendelian rules for maternal inheritance. A female inherits one X chromosome from her mother and one from her father, thus her X chromosome could come from either parent. The male's phenotype doesn’t determine the maternal inheritance patterns for females.

4. **Response:** You can just breed her with another red-eyed female; if they produce white-eyed offspring, she must be heterozygous.

   **Explanation:** This response is incorrect because breeding two red-eyed females (X+X+ and X+XW) could yield only red-eyed offspring (assuming true-breeding for the first female). A heterozygous female could contribute to a white-eyed offspring only if mated with a male that carries the corresponding recessive allele (XWY). Therefore, the offspring's phenomenology does not directly confirm the homozygosity or heterozygosity of either female parent.

5. **Response:** Since all males are XY, they can only pass on the Y chromosome, so it doesn’t matter what the red-eyed female genotype is.

   **Explanation:** This is a misunderstanding of basic genetics. While it is true that males carry XY chromosomes and pass on either the X or Y chromosome to offspring, the female's genotype (X+X+ or X+XW) is crucial for determining the traits of the offspring. The red-eyed female’s genotype directly affects whether the offspring can be red or white-eyed, as the alleles on her X chromosomes will be passed down, not just the male's sex chromosome.","**Response:** Since all males are XY, they can only pass on the Y chromosome, so it doesn’t matter what the red-eyed female genotype is.

   **Explanation:** This is a misunderstanding of basic genetics. While it is true that males carry XY chromosomes and pass on either the X or Y chromosome to offspring, the female's genotype (X+X+ or X+XW) is crucial for determining the traits of the offspring. The red-eyed female’s genotype directly affects whether the offspring can be red or white-eyed, as the alleles on her X chromosomes will be passed down, not just the male's sex chromosome.",,
19,_u870_classical_genetics,_m2_Human_Inheritance,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u870_classical_genetics/_m2_Human_Inheritance/x-oli-inline-assessment/genetics_inheritance_huntington.xml,genetics_inheritance_huntington,Symptoms of Huntington’s disease generally begin manifesting during an individual's mid-30's and result in a slow deterioration. How can a lethal dominant gene be passed to the next generation?,17202883323.0,q2,This gene is passed to the next generation because it does not affect the individual until after reproductive age.,q2,q2_A UpdateShortAnswer,q2_A,Classical Genetics,Human Inheritance,x-oli-inline-assessment,didigetthis,0,"1. **Response: The gene is only passed if both parents have the disease, otherwise it cannot be inherited.**  
   **Explanation:** This response is incorrect because Huntington’s disease is caused by a dominant allele. A person only needs to inherit one copy of the mutated gene from either parent to potentially develop the disease, regardless of whether the other parent has it or not. Thus, even if one parent is unaffected, they can still pass the gene to their offspring.

2. **Response: Huntington’s disease symptoms occur immediately after birth, so it doesn't need to be inherited.**  
   **Explanation:** This misunderstanding betrays a fundamental aspect of the condition. Symptoms of Huntington’s disease generally emerge during a person’s mid-30s to 40s, not immediately after birth. It can be passed down without expressing symptoms until later in life, which is crucial to understanding its inheritance.

3. **Response: Dominant genes cannot be passed on unless the individual is diagnosed with the disease.**  
   **Explanation:** This response is flawed because the diagnosis of a genetic disorder does not determine whether a gene can be inherited. A dominant gene associated with a disease can still be passed on to offspring even if the individual does not yet show symptoms or has not been officially diagnosed.

4. **Response: If a person carries the dominant gene, they will die before they can have children, so the gene won't be passed.**  
   **Explanation:** This is incorrect because while Huntington’s disease is a lethal condition, individuals may live for many years after the onset of symptoms and may have children before displaying significant symptoms. Therefore, it is possible for them to pass on the gene despite facing health challenges later in life.

5. **Response: Huntington’s disease can be prevented if both parents do genetic testing before having children, so the gene cannot be passed on.**  
   **Explanation:** This response reflects a common misconception about genetic predispositions. While genetic testing can identify carriers of the Huntington gene, it cannot prevent the passing of the gene if the individuals choose to have children. Moreover, if one parent is a carrier, there is still a 50% chance the child will inherit the gene, regardless of testing.","**Response: The gene is only passed if both parents have the disease, otherwise it cannot be inherited.**  
   **Explanation:** This response is incorrect because Huntington’s disease is caused by a dominant allele. A person only needs to inherit one copy of the mutated gene from either parent to potentially develop the disease, regardless of whether the other parent has it or not. Thus, even if one parent is unaffected, they can still pass the gene to their offspring.",,
19,_u870_classical_genetics,_m2_Human_Inheritance,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u870_classical_genetics/_m2_Human_Inheritance/x-oli-inline-assessment/genetics_inheritance_huntington.xml,genetics_inheritance_huntington,Symptoms of Huntington’s disease generally begin manifesting during an individual's mid-30's and result in a slow deterioration. How can a lethal dominant gene be passed to the next generation?,17202883323.0,q2,This gene is passed to the next generation because it does not affect the individual until after reproductive age.,q2,q2_A UpdateShortAnswer,q2_A,Classical Genetics,Human Inheritance,x-oli-inline-assessment,didigetthis,0,"1. **Response: The gene is only passed if both parents have the disease, otherwise it cannot be inherited.**  
   **Explanation:** This response is incorrect because Huntington’s disease is caused by a dominant allele. A person only needs to inherit one copy of the mutated gene from either parent to potentially develop the disease, regardless of whether the other parent has it or not. Thus, even if one parent is unaffected, they can still pass the gene to their offspring.

2. **Response: Huntington’s disease symptoms occur immediately after birth, so it doesn't need to be inherited.**  
   **Explanation:** This misunderstanding betrays a fundamental aspect of the condition. Symptoms of Huntington’s disease generally emerge during a person’s mid-30s to 40s, not immediately after birth. It can be passed down without expressing symptoms until later in life, which is crucial to understanding its inheritance.

3. **Response: Dominant genes cannot be passed on unless the individual is diagnosed with the disease.**  
   **Explanation:** This response is flawed because the diagnosis of a genetic disorder does not determine whether a gene can be inherited. A dominant gene associated with a disease can still be passed on to offspring even if the individual does not yet show symptoms or has not been officially diagnosed.

4. **Response: If a person carries the dominant gene, they will die before they can have children, so the gene won't be passed.**  
   **Explanation:** This is incorrect because while Huntington’s disease is a lethal condition, individuals may live for many years after the onset of symptoms and may have children before displaying significant symptoms. Therefore, it is possible for them to pass on the gene despite facing health challenges later in life.

5. **Response: Huntington’s disease can be prevented if both parents do genetic testing before having children, so the gene cannot be passed on.**  
   **Explanation:** This response reflects a common misconception about genetic predispositions. While genetic testing can identify carriers of the Huntington gene, it cannot prevent the passing of the gene if the individuals choose to have children. Moreover, if one parent is a carrier, there is still a 50% chance the child will inherit the gene, regardless of testing.","**Response: Huntington’s disease symptoms occur immediately after birth, so it doesn't need to be inherited.**  
   **Explanation:** This misunderstanding betrays a fundamental aspect of the condition. Symptoms of Huntington’s disease generally emerge during a person’s mid-30s to 40s, not immediately after birth. It can be passed down without expressing symptoms until later in life, which is crucial to understanding its inheritance.",,
19,_u870_classical_genetics,_m2_Human_Inheritance,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u870_classical_genetics/_m2_Human_Inheritance/x-oli-inline-assessment/genetics_inheritance_huntington.xml,genetics_inheritance_huntington,Symptoms of Huntington’s disease generally begin manifesting during an individual's mid-30's and result in a slow deterioration. How can a lethal dominant gene be passed to the next generation?,17202883323.0,q2,This gene is passed to the next generation because it does not affect the individual until after reproductive age.,q2,q2_A UpdateShortAnswer,q2_A,Classical Genetics,Human Inheritance,x-oli-inline-assessment,didigetthis,0,"1. **Response: The gene is only passed if both parents have the disease, otherwise it cannot be inherited.**  
   **Explanation:** This response is incorrect because Huntington’s disease is caused by a dominant allele. A person only needs to inherit one copy of the mutated gene from either parent to potentially develop the disease, regardless of whether the other parent has it or not. Thus, even if one parent is unaffected, they can still pass the gene to their offspring.

2. **Response: Huntington’s disease symptoms occur immediately after birth, so it doesn't need to be inherited.**  
   **Explanation:** This misunderstanding betrays a fundamental aspect of the condition. Symptoms of Huntington’s disease generally emerge during a person’s mid-30s to 40s, not immediately after birth. It can be passed down without expressing symptoms until later in life, which is crucial to understanding its inheritance.

3. **Response: Dominant genes cannot be passed on unless the individual is diagnosed with the disease.**  
   **Explanation:** This response is flawed because the diagnosis of a genetic disorder does not determine whether a gene can be inherited. A dominant gene associated with a disease can still be passed on to offspring even if the individual does not yet show symptoms or has not been officially diagnosed.

4. **Response: If a person carries the dominant gene, they will die before they can have children, so the gene won't be passed.**  
   **Explanation:** This is incorrect because while Huntington’s disease is a lethal condition, individuals may live for many years after the onset of symptoms and may have children before displaying significant symptoms. Therefore, it is possible for them to pass on the gene despite facing health challenges later in life.

5. **Response: Huntington’s disease can be prevented if both parents do genetic testing before having children, so the gene cannot be passed on.**  
   **Explanation:** This response reflects a common misconception about genetic predispositions. While genetic testing can identify carriers of the Huntington gene, it cannot prevent the passing of the gene if the individuals choose to have children. Moreover, if one parent is a carrier, there is still a 50% chance the child will inherit the gene, regardless of testing.","**Response: Dominant genes cannot be passed on unless the individual is diagnosed with the disease.**  
   **Explanation:** This response is flawed because the diagnosis of a genetic disorder does not determine whether a gene can be inherited. A dominant gene associated with a disease can still be passed on to offspring even if the individual does not yet show symptoms or has not been officially diagnosed.",,
19,_u870_classical_genetics,_m2_Human_Inheritance,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u870_classical_genetics/_m2_Human_Inheritance/x-oli-inline-assessment/genetics_inheritance_huntington.xml,genetics_inheritance_huntington,Symptoms of Huntington’s disease generally begin manifesting during an individual's mid-30's and result in a slow deterioration. How can a lethal dominant gene be passed to the next generation?,17202883323.0,q2,This gene is passed to the next generation because it does not affect the individual until after reproductive age.,q2,q2_A UpdateShortAnswer,q2_A,Classical Genetics,Human Inheritance,x-oli-inline-assessment,didigetthis,0,"1. **Response: The gene is only passed if both parents have the disease, otherwise it cannot be inherited.**  
   **Explanation:** This response is incorrect because Huntington’s disease is caused by a dominant allele. A person only needs to inherit one copy of the mutated gene from either parent to potentially develop the disease, regardless of whether the other parent has it or not. Thus, even if one parent is unaffected, they can still pass the gene to their offspring.

2. **Response: Huntington’s disease symptoms occur immediately after birth, so it doesn't need to be inherited.**  
   **Explanation:** This misunderstanding betrays a fundamental aspect of the condition. Symptoms of Huntington’s disease generally emerge during a person’s mid-30s to 40s, not immediately after birth. It can be passed down without expressing symptoms until later in life, which is crucial to understanding its inheritance.

3. **Response: Dominant genes cannot be passed on unless the individual is diagnosed with the disease.**  
   **Explanation:** This response is flawed because the diagnosis of a genetic disorder does not determine whether a gene can be inherited. A dominant gene associated with a disease can still be passed on to offspring even if the individual does not yet show symptoms or has not been officially diagnosed.

4. **Response: If a person carries the dominant gene, they will die before they can have children, so the gene won't be passed.**  
   **Explanation:** This is incorrect because while Huntington’s disease is a lethal condition, individuals may live for many years after the onset of symptoms and may have children before displaying significant symptoms. Therefore, it is possible for them to pass on the gene despite facing health challenges later in life.

5. **Response: Huntington’s disease can be prevented if both parents do genetic testing before having children, so the gene cannot be passed on.**  
   **Explanation:** This response reflects a common misconception about genetic predispositions. While genetic testing can identify carriers of the Huntington gene, it cannot prevent the passing of the gene if the individuals choose to have children. Moreover, if one parent is a carrier, there is still a 50% chance the child will inherit the gene, regardless of testing.","**Response: If a person carries the dominant gene, they will die before they can have children, so the gene won't be passed.**  
   **Explanation:** This is incorrect because while Huntington’s disease is a lethal condition, individuals may live for many years after the onset of symptoms and may have children before displaying significant symptoms. Therefore, it is possible for them to pass on the gene despite facing health challenges later in life.",,
19,_u870_classical_genetics,_m2_Human_Inheritance,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u870_classical_genetics/_m2_Human_Inheritance/x-oli-inline-assessment/genetics_inheritance_huntington.xml,genetics_inheritance_huntington,Symptoms of Huntington’s disease generally begin manifesting during an individual's mid-30's and result in a slow deterioration. How can a lethal dominant gene be passed to the next generation?,17202883323.0,q2,This gene is passed to the next generation because it does not affect the individual until after reproductive age.,q2,q2_A UpdateShortAnswer,q2_A,Classical Genetics,Human Inheritance,x-oli-inline-assessment,didigetthis,0,"1. **Response: The gene is only passed if both parents have the disease, otherwise it cannot be inherited.**  
   **Explanation:** This response is incorrect because Huntington’s disease is caused by a dominant allele. A person only needs to inherit one copy of the mutated gene from either parent to potentially develop the disease, regardless of whether the other parent has it or not. Thus, even if one parent is unaffected, they can still pass the gene to their offspring.

2. **Response: Huntington’s disease symptoms occur immediately after birth, so it doesn't need to be inherited.**  
   **Explanation:** This misunderstanding betrays a fundamental aspect of the condition. Symptoms of Huntington’s disease generally emerge during a person’s mid-30s to 40s, not immediately after birth. It can be passed down without expressing symptoms until later in life, which is crucial to understanding its inheritance.

3. **Response: Dominant genes cannot be passed on unless the individual is diagnosed with the disease.**  
   **Explanation:** This response is flawed because the diagnosis of a genetic disorder does not determine whether a gene can be inherited. A dominant gene associated with a disease can still be passed on to offspring even if the individual does not yet show symptoms or has not been officially diagnosed.

4. **Response: If a person carries the dominant gene, they will die before they can have children, so the gene won't be passed.**  
   **Explanation:** This is incorrect because while Huntington’s disease is a lethal condition, individuals may live for many years after the onset of symptoms and may have children before displaying significant symptoms. Therefore, it is possible for them to pass on the gene despite facing health challenges later in life.

5. **Response: Huntington’s disease can be prevented if both parents do genetic testing before having children, so the gene cannot be passed on.**  
   **Explanation:** This response reflects a common misconception about genetic predispositions. While genetic testing can identify carriers of the Huntington gene, it cannot prevent the passing of the gene if the individuals choose to have children. Moreover, if one parent is a carrier, there is still a 50% chance the child will inherit the gene, regardless of testing.","**Response: Huntington’s disease can be prevented if both parents do genetic testing before having children, so the gene cannot be passed on.**  
   **Explanation:** This response reflects a common misconception about genetic predispositions. While genetic testing can identify carriers of the Huntington gene, it cannot prevent the passing of the gene if the individuals choose to have children. Moreover, if one parent is a carrier, there is still a 50% chance the child will inherit the gene, regardless of testing.",,
20,No Unit,No Module,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/x-oli-inline-assessment/inline_anabolic_reactions_energy_source_SC.xml,inline_anabolic_reactions_energy_source_SC,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,81983833515.0,q1_atp_energy_source,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,q1,q1_atp_energy_source_A UpdateShortAnswer,q1_atp_energy_source_A,Metabolism,Energy,x-oli-inline-assessment,didigetthis,0,"1. **Response:** The energy for ATP synthesis comes directly from sunlight, just like how plants perform photosynthesis.

   **Why it's wrong:** While sunlight is crucial for plants in photosynthesis to produce glucose (which can then be used in cellular respiration), ATP synthesis in cells is primarily derived from the breakdown of organic molecules like glucose in catabolic pathways. In animals and many other organisms that don't perform photosynthesis, sunlight does not directly contribute to ATP synthesis.

2. **Response:** ATP is produced constantly without the need for any energy input, so there is no need to worry about sourcing energy for ATP synthesis.

   **Why it's wrong:** This response misrepresents how ATP production occurs. ATP synthesis requires energy input, which is often derived from catabolic reactions such as glycolysis and the Krebs cycle. ATP molecules are not produced spontaneously; they are synthesized through energy-dependent processes.

3. **Response:** The energy for ATP synthesis comes from the mitochondria creating ATP out of thin air when energy levels are low.

   **Why it's wrong:** Mitochondria do not create ATP from nothing; they process nutrients derived from food (like glucose) through cellular respiration to release energy. This energy is then used to convert ADP and inorganic phosphate into ATP. This misunderstanding overlooks the need for a substrate to drive ATP synthesis.

4. **Response:** Anabolic reactions don't require any energy; they actually produce energy, which can then be used for ATP synthesis.

   **Why it's wrong:** Anabolic reactions are those that build complex molecules from simpler ones and require energy, often in the form of ATP. They do not produce energy; rather, they consume energy to form bonds. This response confuses anabolic with catabolic reactions, which break down molecules and release energy.

5. **Response:** The breakdown of proteins directly releases enough energy to make ATP without needing glucose or fats.

   **Why it's wrong:** While proteins can be broken down to contribute to ATP production, typically, they undergo a lengthy process where they are converted into intermediates that enter the pathways of cellular respiration. Carbohydrates (like glucose) and fats are more commonly utilized for producing ATP efficiently compared to amino acids from proteins, which is not the primary source of energy.","**Response:** The energy for ATP synthesis comes directly from sunlight, just like how plants perform photosynthesis.

   **Why it's wrong:** While sunlight is crucial for plants in photosynthesis to produce glucose (which can then be used in cellular respiration), ATP synthesis in cells is primarily derived from the breakdown of organic molecules like glucose in catabolic pathways. In animals and many other organisms that don't perform photosynthesis, sunlight does not directly contribute to ATP synthesis.",,
